"col-6 href","min-wid-img-mobile-custom-table src","hash-tag","hash-tag 2","offer-header","offer-content","offer-content 2","grid-topic-product-sku","fw-bold-1","grid-product-name","text-danger","text-danger 2","h4-pall","btn","h4-pall 2","h4-pall 3","text-white","text-secondary","h4-pall 4","h4-pall 5"
"https://www.cnypharmacy.com/product/0230","https://manager.cnypharmacy.com/uploads/product_photo/0230.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0230","PRENOLOL 50MG 10X10'S [BER] กล่องชมพู ""สินค้าล็อตใหม่""","ซื้อยกแพ็ค 3 กล่อง[10แผง]","ลดเพิ่มแพ็คละ 3 บาท","54.00 -/ กล่อง[10แผง]","ซื้อเลย","54.00.-/","กล่อง[10แผง]","ลดเหลือ 53.00 / กล่อง[10แผง]","ATENOLOL 50MG","",""
"https://www.cnypharmacy.com/product/5439","https://manager.cnypharmacy.com/uploads/product_photo/1698745812_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","5439","PROLINE SYRUP 100ML [BKD-02]","ซื้อยกแพ็ค 3 ขวด[100ML]","ลดเพิ่มแพ็คละ 12 บาท","51.00 -/ ขวด[100ML]","ซื้อเลย","51.00.-/","ขวด[100ML]","ลดเหลือ 47.00 / ขวด[100ML]","L-THEANINE","",""
"https://www.cnypharmacy.com/product/7015","https://manager.cnypharmacy.com/uploads/product_photo/1743746535_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","7015","PROPOLIZ EXTHERB LOZENGE 1X15X8'S [TMA-OTC1]","ซื้อยกแพ็ค 3 กล่อง[15แผง]","ลดเพิ่มแพ็คละ 57 บาท","364.00 -/ กล่อง[15แผง]","ซื้อเลย","364.00.-/","กล่อง[15แผง]","ลดเหลือ 345.00 / กล่อง[15แผง]","PROPOLIS EXTRACT","25.00.-/","แผง[8เม็ด]"
"https://www.cnypharmacy.com/product/3641","https://manager.cnypharmacy.com/uploads/product_photo/3641.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3641","PROPOLIZ KID MOUTH SPRAY 10ML. [TMA-OTC2]","ซื้อยกแพ็ค 3 ขวด[10ML]","ลดเพิ่มแพ็คละ 5.01 บาท","80.00 -/ ขวด[10ML]","ซื้อเลย","80.00.-/","ขวด[10ML]","ลดเหลือ 78.33 / ขวด[10ML]","PROPOLIS EXTRACT","",""
"https://www.cnypharmacy.com/product/1509","https://manager.cnypharmacy.com/uploads/product_photo/1509.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1509","PROPOLIZ KRACHAI MOUTH SPRAY 15ML [TMA-OTC2]","ซื้อยกแพ็ค 3 ขวด[15ML]","ลดเพิ่มแพ็คละ 4.0200000000000005 บาท","108.00 -/ ขวด[15ML]","ซื้อเลย","108.00.-/","ขวด[15ML]","ลดเหลือ 106.66 / ขวด[15ML]","PROPOLIS EXTRACT","",""
"https://www.cnypharmacy.com/product/2559","https://manager.cnypharmacy.com/uploads/product_photo/2559.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","2559","PROPOLIZ LOZENGE PLUS 1X10X8'S [TMA-OTC3] ชนิดเม็ดอม กลิ่นน้ำผึ้งมะนาวขิง","ซื้อยกแพ็ค 3 กล่อง[10ซอง]","ลดเพิ่มแพ็คละ 9 บาท","141.00 -/ กล่อง[10ซอง]","ซื้อเลย","141.00.-/","กล่อง[10ซอง]","ลดเหลือ 138.00 / กล่อง[10ซอง]","PROPOLIS EXTRACT","",""
"https://www.cnypharmacy.com/product/4347","https://manager.cnypharmacy.com/uploads/product_photo/1729657834_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","4347","PROPOLIZ LOZENGE VIT C 1X10X8'S [TMA-OTC1] ชนิดเม็ดอม กลิ่นส้ม","ซื้อยกแพ็ค 3 กล่อง[10ซอง]","ลดเพิ่มแพ็คละ 12 บาท","142.00 -/ กล่อง[10ซอง]","ซื้อเลย","142.00.-/","กล่อง[10ซอง]","ลดเหลือ 138.00 / กล่อง[10ซอง]","","",""
"https://www.cnypharmacy.com/product/1193","https://manager.cnypharmacy.com/uploads/product_photo/1193.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1193","PROPOLIZ MIXS LOZENGE 1X15X15'S [TMA-OTC1] ชนิดเม็ดอม","ซื้อยกแพ็ค 3 กล่อง[15ซอง]","ลดเพิ่มแพ็คละ 12 บาท","239.00 -/ กล่อง[15ซอง]","ซื้อเลย","239.00.-/","กล่อง[15ซอง]","ลดเหลือ 235.00 / กล่อง[15ซอง]","PROPOLIS EXTRACT","",""
"https://www.cnypharmacy.com/product/1508","https://manager.cnypharmacy.com/uploads/product_photo/1508.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1508","PROPOLIZ MOUTH SPRAY 15ML [TMA-OTC3]","ซื้อยกแพ็ค 3 ขวด[15ML]","ลดเพิ่มแพ็คละ 14.01 บาท","88.00 -/ ขวด[15ML]","ซื้อเลย","88.00.-/","ขวด[15ML]","ลดเหลือ 83.33 / ขวด[15ML]","PROPOLIS EXTRACT","",""
"https://www.cnypharmacy.com/product/1030","https://manager.cnypharmacy.com/uploads/product_photo/1030.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1030","PROPOLIZ MOUTH WASH 150ML [TMA-OTC1]","ซื้อยกแพ็ค 3 ขวด[150ML]","ลดเพิ่มแพ็คละ 6 บาท","72.00 -/ ขวด[150ML]","ซื้อเลย","72.00.-/","ขวด[150ML]","ลดเหลือ 70.00 / ขวด[150ML]","PROPOLIS EXTRACT","",""
"https://www.cnypharmacy.com/product/3092","https://manager.cnypharmacy.com/uploads/product_photo/3092.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3092","PROPOLIZ PLUS EXTHERB 15ML [TMA-OTC1]","ซื้อยกแพ็ค 3 ขวด[15ML]","ลดเพิ่มแพ็คละ 6.99 บาท","109.00 -/ ขวด[15ML]","ซื้อเลย","109.00.-/","ขวด[15ML]","ลดเหลือ 106.67 / ขวด[15ML]","PROPOLIS EXTRACT","",""
"https://www.cnypharmacy.com/product/6689","https://manager.cnypharmacy.com/uploads/product_photo/1733886819_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6689","PROPOLIZ X LOZENGE HONEY LEMON 1X15X8'S [TMA-OTC2] ชนิดเม็ดอม","ซื้อยกแพ็ค 3 กล่อง[15ซอง]","ลดเพิ่มแพ็คละ 57 บาท","364.00 -/ กล่อง[15ซอง]","ซื้อเลย","364.00.-/","กล่อง[15ซอง]","ลดเหลือ 345.00 / กล่อง[15ซอง]","","25.00.-/","ซอง[8เม็ด]"
"https://www.cnypharmacy.com/product/6688","https://manager.cnypharmacy.com/uploads/product_photo/1733539124_1.jpeg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6688","PROPOLIZ X MOUTH SPRAY 15ML [TMA-OTC2]","ซื้อยกแพ็ค 3 ขวด[15ML]","ลดเพิ่มแพ็คละ 13.02 บาท","116.00 -/ ขวด[15ML]","ซื้อเลย","116.00.-/","ขวด[15ML]","ลดเหลือ 111.66 / ขวด[15ML]","PROPOLIS EXTRACT","",""
"https://www.cnypharmacy.com/product/0549","https://manager.cnypharmacy.com/uploads/product_photo/0549.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0549","PROPYL 50MG 50X10'S [SPS]","ซื้อยกแพ็ค 3 กล่อง[50แผง]","ลดเพิ่มแพ็คละ 51 บาท","317.00 -/ กล่อง[50แผง]","ซื้อเลย","317.00.-/","กล่อง[50แผง]","ลดเหลือ 300.00 / กล่อง[50แผง]","PROPYLTHIOURACIL","",""
"https://www.cnypharmacy.com/product/6483","https://manager.cnypharmacy.com/uploads/product_photo/1723860360_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6483","PROVAMED DERMA GLUCAN-CERAMIDE SOOTHING LOTION 100ML [DKS-NBD]","ซื้อยกแพ็ค 1 ขวด[100ML]  รับสินค้าแถมฟรี","","226.00 -/ ขวด[100ML]","ซื้อเลย","226.00.-/","ขวด[100ML]","แถม สินค้า SKU 6811 โปรวา...","HYDRASENSYL + HYDRANOV P + SQUALANE + CERAMIDE MIX","",""
"https://www.cnypharmacy.com/product/6663","https://manager.cnypharmacy.com/uploads/product_photo/1732602740_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6663","PULMICORT 0.5MG/2ML 20X2ML [DKS-ASTRA ZENECA]","ซื้อ 2 กล่อง[4ซอง] ขึ้นไป","ลดกล่อง[4ซอง] ละ 2.00 บาท","785.00 -/ กล่อง[4ซอง]","ซื้อเลย","785.00.-/","กล่อง[4ซอง]","ลดเหลือ 783.00 / กล่อง[4ซอง]","BUDESONIDE","",""
"https://www.cnypharmacy.com/product/0411","https://manager.cnypharmacy.com/uploads/product_photo/0411.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0411","RADIARA ALOE VERA GEL 35G [BKD-01]","ซื้อยกแพ็ค 3 หลอด[35G]","ลดเพิ่มแพ็คละ 3 บาท","51.00 -/ หลอด[35G]","ซื้อเลย","51.00.-/","หลอด[35G]","ลดเหลือ 50.00 / หลอด[35G]","ALOE VERA 87.4 G/100 G","",""
"https://www.cnypharmacy.com/product/4414","https://manager.cnypharmacy.com/uploads/product_photo/1683336142_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","4414","RADIARA ALOE VERA GEL 50G [BKD-01]","ซื้อยกแพ็ค 3 หลอด[50G.]","ลดเพิ่มแพ็คละ 9 บาท","60.00 -/ หลอด[50G.]","ซื้อเลย","60.00.-/","หลอด[50G.]","ลดเหลือ 57.00 / หลอด[50G.]","ALOE VERA 87.4 G/100 G","",""
"https://www.cnypharmacy.com/product/1693","https://manager.cnypharmacy.com/uploads/product_photo/1693.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1693","RANCELEX 200MG 3X10'S [DKL-RANBAXY]","ซื้อ 2 กล่อง[3แผง] ขึ้นไป","ลดกล่อง[3แผง] ละ 1.00 บาท","135.00 -/ กล่อง[3แผง]","ซื้อเลย","135.00.-/","กล่อง[3แผง]","ลดเหลือ 134.00 / กล่อง[3แผง]","RANCELEX","",""
"https://www.cnypharmacy.com/product/3207","https://manager.cnypharmacy.com/uploads/product_photo/1667465770_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3207","RANCLAV 1G 25X4’S [DKL-RANBAXY]","ซื้อ 2 กล่อง[25แผง] ขึ้นไป","ลดกล่อง[25แผง] ละ 4.00 บาท","694.00 -/ กล่อง[25แผง]","ซื้อเลย","694.00.-/","กล่อง[25แผง]","ลดเหลือ 690.00 / กล่อง[25แผง]","AMOXICILLIN + CLAVULANIC ACID","",""
"https://www.cnypharmacy.com/product/1511","https://manager.cnypharmacy.com/uploads/product_photo/1511.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1511","RANCLAV 1G 3X4'S [DKL-RANBAXY]","ซื้อ 5 กล่อง[3แผง] ขึ้นไป","ลดกล่อง[3แผง] ละ 3.00 บาท","76.00 -/ กล่อง[3แผง]","ซื้อเลย","76.00.-/","กล่อง[3แผง]","ลดเหลือ 73.00 / กล่อง[3แผง]","AMOXICILLIN + CLAVULANIC ACID","",""
"https://www.cnypharmacy.com/product/4323","https://manager.cnypharmacy.com/uploads/product_photo/1682730911_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","4323","RANCLAV SUSPENSION 228.5 MG/5ML. 70ML [DKL-RANBAXY]","ซื้อ 2 ขวด[70ML] ขึ้นไป","ลดขวด[70ML] ละ 3.00 บาท","108.00 -/ ขวด[70ML]","ซื้อเลย","108.00.-/","ขวด[70ML]","ลดเหลือ 105.00 / ขวด[70ML]","AMOXICILLIN TRIHYDRATE+POTASSIUM CLAVULANATE","",""
"https://www.cnypharmacy.com/product/4324","https://manager.cnypharmacy.com/uploads/product_photo/1683013357_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","4324","RANCLAV SUSPENSION 457 MG/5 ML. 70ML [DKL-RANBAXY]+","ซื้อ 2 ขวด[70ML] ขึ้นไป","ลดขวด[70ML] ละ 17.00 บาท","140.00 -/ ขวด[70ML]","ซื้อเลย","140.00.-/","ขวด[70ML]","ลดเหลือ 123.00 / ขวด[70ML]","AMOXICILLIN TRIHYDRATE+POTASSIUM CLAVULANATE","",""
"https://www.cnypharmacy.com/product/5146","https://manager.cnypharmacy.com/uploads/product_photo/1694577101_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","5146","RE-B FORTE 10X10'S [FCP-B.GRIMM-02]","ซื้อ 2 กล่อง[10แผง] ขึ้นไป","ลดกล่อง[10แผง] ละ 1.00 บาท","319.00 -/ กล่อง[10แผง]","ซื้อเลย","","","","VITAMIN B1 - VITAMIN B6 - VITAMIN B12","319.00.-/","กล่อง[10แผง]"
"https://www.cnypharmacy.com/product/6560","https://manager.cnypharmacy.com/uploads/product_photo/1726802793_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6560","REPACIN F.C. TABLETS 20MG 10X10'S [TMA-OTC2]","ซื้อยกแพ็ค 3 กล่อง[10แผง]","ลดเพิ่มแพ็คละ 61.5 บาท","391.00 -/ กล่อง[10แผง]","ซื้อเลย","","","","ESCIN","391.00.-/","กล่อง[10แผง]"
"https://www.cnypharmacy.com/product/3792","https://manager.cnypharmacy.com/uploads/product_photo/1734082363_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3792","PHAMAMIN 100X10'S [CPL] เม็ดกลมเหลือง","ซื้อ 2 กล่อง[100แผง] ขึ้นไป","ลดกล่อง[100แผง] ละ 2.00 บาท","180.00 -/ กล่อง[100แผง]","ซื้อเลย","180.00.-/","กล่อง[100แผง]","ลดเหลือ 178.00 / กล่อง[100แผง]","DIMENHYDRINATE 50 MG.","",""
